ID,VIDEO,LABEL
1590,D1590.mp4,con lợn (con heo)
1595,D1595.mp4,con mèo
1596,D1596.mp4,con mèo
1597,D1597.mp4,con muỗi
1598,D1598.mp4,con muỗi
1599,D1599.mp4,con muỗi
1600,D1600.mp4,con mực
1601,D1601.mp4,con nai
1602,D1602.mp4,con ngỗng
1603,D1603.mp4,con người
1604,D1604.mp4,con người
1605,D1605.mp4,con người
1606,D1606.mp4,con ngựa
1609,D1609.mp4,con nhím
1607,D1607.mp4,con ngựa
1608,D1608.mp4,con ngựa
1610,D1610.mp4,con nuôi
1611,D1611.mp4,con nuôi
1613,D1613.mp4,con ong
1612,D1612.mp4,con nuôi
1614,D1614.mp4,con ong
1615,D1615.mp4,con ốc
1616,D1616.mp4,con quạ
1617,D1617.mp4,con rắn
1618,D1618.mp4,con rối
1619,D1619.mp4,con ruồi
1620,D1620.mp4,con rùa
1621,D1621.mp4,con sâu
1622,D1622.mp4,con sò
1623,D1623.mp4,con sóc
1624,D1624.mp4,con sói
1625,D1625.mp4,con sông
1626,D1626.mp4,con số
1627,D1627.mp4,con sư tử
1628,D1628.mp4,con sư tử
1629,D1629.mp4,con tem
1630,D1630.mp4,con thỏ
1631,D1631.mp4,con tôm
1632,D1632.mp4,con tôm
1633,D1633.mp4,con tôm
1634,D1634.mp4,con trai (động vật)
1636,D1636.mp4,con trỏ
1635,D1635.mp4,con trăn
1638,D1638.mp4,con vịt
1639,D1639.mp4,con voi
1640,D1640.mp4,con voi
1641,D1641.mp4,con voi
1637,D1637.mp4,con vẹt
1642,D1642.mp4,cong
1643,D1643.mp4,còng (cái còng)
1644,D1644.mp4,còng
1645,D1645.mp4,cõng
1646,D1646.mp4,cô dâu
1647,D1647.mp4,cô đơn
1648,D1648.mp4,cô giáo
1650,D1650.mp4,cô giáo
1649,D1649.mp4,cô giáo
1651,D1651.mp4,cổ
1652,D1652.mp4,cổ áo
1653,D1653.mp4,cổ chân
1655,D1655.mp4,cổ họng
1654,D1654.mp4,cổ đại
1656,D1656.mp4,cổ kính
1657,D1657.mp4,cố gắng
1658,D1658.mp4,cố gắng
1659,D1659.mp4,cố gắng
1660,D1660.mp4,cổ tay
1661,D1661.mp4,cổ truyền
1663,D1663.mp4,cổng trường
1662,D1662.mp4,cổ vũ
1665,D1665.mp4,cỗ
1664,D1664.mp4,cổng trường
1666,D1666.mp4,cố định
1667,D1667.mp4,Cô-lôm-bi-a (nước Cô-lôm-bi-a)
1668,D1668.mp4,cổ tích
1670,D1670.mp4,cốc
1669,D1669.mp4,cố ý (như cố tình)
1671,D1671.mp4,cối giã
1672,D1672.mp4,cối xay gió
1673,D1673.mp4,cối xay lúa
1674,D1674.mp4,cốm
1675,D1675.mp4,côn trùng
1676,D1676.mp4,công bằng
1677,D1677.mp4,công chúa
1678,D1678.mp4,công cộng
1679,D1679.mp4,công cụ
1681,D1681.mp4,công sức
1680,D1680.mp4,công nhận
1683,D1683.mp4,công thức
1682,D1682.mp4,công tắc
1686,D1686.mp4,công viên
1685,D1685.mp4,công ước
1687,D1687.mp4,công viên
1688,D1688.mp4,công viên
1689,D1689.mp4,công việc
1690,D1690.mp4,Paris
1684,D1684.mp4,công trường
1691,D1691.mp4,cổng
1692,D1692.mp4,cống
1693,D1693.mp4,cộng (Toán học)
1694,D1694.mp4,cộng (Toán học)
1695,D1695.mp4,cộng (Toán học)
1696,D1696.mp4,Cộng Hòa Séc (nước Cộng Hòa Séc)
1697,D1697.mp4,cốp xe
1698,D1698.mp4,cột
1699,D1699.mp4,cột đèn
1700,D1700.mp4,cột điện
1701,D1701.mp4,cột điện
1702,D1702.mp4,cột điện
1703,D1703.mp4,cột nhà
1704,D1704.mp4,cột sống
1706,D1706.mp4,cơ hội
1705,D1705.mp4,cơ bắp
1707,D1707.mp4,cơ hội
1708,D1708.mp4,cơ hội
1709,D1709.mp4,cơ quan
1711,D1711.mp4,cơ thể
1710,D1710.mp4,cơ sở
1712,D1712.mp4,cởi áo
1714,D1714.mp4,cờ
1713,D1713.mp4,cơm hộp
1716,D1716.mp4,cờ tướng
1715,D1715.mp4,cờ ca rô
1717,D1717.mp4,cờ vua
1719,D1719.mp4,cơm
1718,D1718.mp4,cởi mở
1720,D1720.mp4,cơm bình dân
1721,D1721.mp4,cơm bình dân
1724,D1724.mp4,củ đậu
1723,D1723.mp4,Cu ba (nước Cu ba)
1722,D1722.mp4,cơm bình dân
1725,D1725.mp4,củ khoai lang
1726,D1726.mp4,củ từ
1728,D1728.mp4,cúc áo
1729,D1729.mp4,cúi
1727,D1727.mp4,cụ thể
1731,D1731.mp4,cù
1730,D1730.mp4,cuống hoa
1734,D1734.mp4,củ gừng
1733,D1733.mp4,củ cải trắng
1735,D1735.mp4,củ hành tây
1736,D1736.mp4,củ khoai tây
1737,D1737.mp4,củ nghệ
1738,D1738.mp4,củ su hào
1732,D1732.mp4,củ cà rốt
1739,D1739.mp4,củ tỏi
1740,D1740.mp4,củ sả
1741,D1741.mp4,cụ
1742,D1742.mp4,cụ đồ
1743,D1743.mp4,cụ già
1744,D1744.mp4,cục tẩy
1745,D1745.mp4,cùi chỏ
1746,D1746.mp4,củi
1747,D1747.mp4,cụm từ
1748,D1748.mp4,cuộc đời
1749,D1749.mp4,cuộc sống
1751,D1751.mp4,cuộn giấy vệ sinh
1752,D1752.mp4,cuống lá
1750,D1750.mp4,cuốn
1753,D1753.mp4,cử chỉ điệu bộ
1754,D1754.mp4,cử động
1755,D1755.mp4,cưa (cái cưa)
1756,D1756.mp4,cưa
1757,D1757.mp4,cửa hàng
1758,D1758.mp4,cửa hàng
1760,D1760.mp4,cửa khẩu
1759,D1759.mp4,cửa hàng
1762,D1762.mp4,cửa sổ
1761,D1761.mp4,cửa kính
1763,D1763.mp4,cưỡi ngựa
1764,D1764.mp4,yên ngựa
1765,D1765.mp4,cướp
1766,D1766.mp4,cướp
1767,D1767.mp4,cướp
1768,D1768.mp4,cướp biển
1769,D1769.mp4,cướp cờ
1770,D1770.mp4,cướp giật
1772,D1772.mp4,cứu hộ
1771,D1771.mp4,cứu
1773,D1773.mp4,dai
1774,D1774.mp4,dài
1775,D1775.mp4,dài hạn
1776,D1776.mp4,dài hơn
1777,D1777.mp4,dài nhất
1778,D1778.mp4,dải phân cách
1779,D1779.mp4,dàn bài
1780,D1780.mp4,dàn nhạc
1781,D1781.mp4,danh bạ
1782,D1782.mp4,danh dự
1783,D1783.mp4,danh hiệu
1785,D1785.mp4,danh mục
1784,D1784.mp4,danh lam thắng cảnh
1786,D1786.mp4,danh nhân
1787,D1787.mp4,danh sách
1788,D1788.mp4,danh từ
1790,D1790.mp4,dán
1789,D1789.mp4,danh từ riêng
1791,D1791.mp4,dao
1792,D1792.mp4,dãy nhà
1793,D1793.mp4,dãy núi
1794,D1794.mp4,dãy số
1797,D1797.mp4,dặn dò
1795,D1795.mp4,dãy số liệu
1796,D1796.mp4,dạy
1799,D1799.mp4,dân ca
1798,D1798.mp4,dắt
1800,D1800.mp4,dân chài
1802,D1802.mp4,dân số
1803,D1803.mp4,dân tộc
1804,D1804.mp4,dân tộc
1805,D1805.mp4,dân tộc
1806,D1806.mp4,dân tộc thiểu số
1801,D1801.mp4,gian lận
1807,D1807.mp4,dân tộc thiểu số
1808,D1808.mp4,dân tộc thiểu số
1809,D1809.mp4,dẫn chương trình
1811,D1811.mp4,dập
1810,D1810.mp4,dẫn chứng
1812,D1812.mp4,dầu ăn
1814,D1814.mp4,dầu hoả
1816,D1816.mp4,dầu mỏ
1818,D1818.mp4,dấu chấm
1819,D1819.mp4,dấu chấm hỏi
1813,D1813.mp4,dầu gội đầu
1817,D1817.mp4,dấu bằng
1820,D1820.mp4,dấu chấm than
1821,D1821.mp4,dấu chia
1822,D1822.mp4,dấu gạch ngang
1823,D1823.mp4,dấu hai chấm
1824,D1824.mp4,bắt buộc
1825,D1825.mp4,dấu ngoặc đơn
1815,D1815.mp4,dầu khí
1826,D1826.mp4,dấu nhân
1827,D1827.mp4,dấu phẩy
1829,D1829.mp4,dây chun
1828,D1828.mp4,dây buộc tóc
1830,D1830.mp4,dây điện
1831,D1831.mp4,dây điện
1832,D1832.mp4,dây điện
1834,D1834.mp4,dây thừng
1833,D1833.mp4,dây thần kinh
1835,D1835.mp4,dây xích
1836,D1836.mp4,dẻo
1837,D1837.mp4,dép quai hậu
1838,D1838.mp4,dép quai hậu
1839,D1839.mp4,dép quai hậu
1840,D1840.mp4,dê con
1841,D1841.mp4,dê mẹ
1842,D1842.mp4,dễ chịu
1843,D1843.mp4,dễ thương
1844,D1844.mp4,dệt
1845,D1845.mp4,di chuyển
1847,D1847.mp4,di truyền
1846,D1846.mp4,di truyền
1848,D1848.mp4,di truyền
1849,D1849.mp4,dịch vụ
1850,D1850.mp4,dịch vụ
1851,D1851.mp4,dịch vụ
1852,D1852.mp4,diêm
1853,D1853.mp4,kịch
1854,D1854.mp4,kịch câm
1855,D1855.mp4,diễn thuyết
1856,D1856.mp4,diện tích
1858,D1858.mp4,diện tích xung quanh
1857,D1857.mp4,diện tích toàn phần
1859,D1859.mp4,diệt chủng
1863,D1863.mp4,hăm dọa
1864,D1864.mp4,doanh nghiệp
1862,D1862.mp4,Dinh Độc Lập
1861,D1861.mp4,diều
1865,D1865.mp4,doanh trại
1866,D1866.mp4,dọc
1867,D1867.mp4,dòng chữ
1868,D1868.mp4,dòng họ
1869,D1869.mp4,dòng sông
1870,D1870.mp4,dốc
1871,D1871.mp4,dốt
1860,D1860.mp4,xịt côn trùng
1872,D1872.mp4,du học
1873,D1873.mp4,du thuyền
1875,D1875.mp4,dụng cụ
1874,D1874.mp4,dũng cảm
1876,D1876.mp4,duyên dáng
1878,D1878.mp4,nhà nước
1877,D1877.mp4,duyệt binh
1879,D1879.mp4,nhà nước
1880,D1880.mp4,nhà nước
1881,D1881.mp4,dựng phim
1882,D1882.mp4,đá bóng
1883,D1883.mp4,pháo đài
1885,D1885.mp4,đại diện
1884,D1884.mp4,đài sen
1886,D1886.mp4,đại diện
1887,D1887.mp4,đại diện
1888,D1888.mp4,đại dương
1890,D1890.mp4,đại tá
1889,D1889.mp4,đại số
1891,D1891.mp4,đại tướng
1892,D1892.mp4,đại úy
1893,D1893.mp4,đảm nhiệm
1894,D1894.mp4,đám ma
1895,D1895.mp4,đám mây
1896,D1896.mp4,đan
1897,D1897.mp4,đàn xê lô đại vĩ cầm
1898,D1898.mp4,đàn bầu
1899,D1899.mp4,đàn bướm
1900,D1900.mp4,đàn ghi ta
1901,D1901.mp4,đàn kiến
1902,D1902.mp4,đàn tơ-rưng
1903,D1903.mp4,đàng ngoài
1904,D1904.mp4,đàng trong
1905,D1905.mp4,đáng quý
1906,D1906.mp4,đánh
1907,D1907.mp4,đánh bắt
1908,D1908.mp4,đánh giá
1909,D1909.mp4,đánh răng
1910,D1910.mp4,đánh trống
1911,D1911.mp4,đạn
1913,D1913.mp4,đảo
1914,D1914.mp4,đảo Lý Sơn
1915,D1915.mp4,đảo Phú Quốc
1916,D1916.mp4,đặc biệt
1917,D1917.mp4,đặc biệt
1918,D1918.mp4,đặc biệt
1919,D1919.mp4,đặc biệt
1922,D1922.mp4,đăng ký
1921,D1921.mp4,Đắk Lắk
1923,D1923.mp4,đăng nhập
1920,D1920.mp4,đặc điểm
1924,D1924.mp4,đằng sau
1912,D1912.mp4,đào tạo
1925,D1925.mp4,đằng trước
1926,D1926.mp4,Đặng Văn Ngữ
1927,D1927.mp4,đắt đỏ
1928,D1928.mp4,đặt
1930,D1930.mp4,đất
1929,D1929.mp4,đập
1932,D1932.mp4,đất nặn
1931,D1931.mp4,đất màu mỡ
1933,D1933.mp4,đất trồng cây
1935,D1935.mp4,đầu hàng
1934,D1934.mp4,đầu gối
1937,D1937.mp4,đầu tiên
1936,D1936.mp4,đầu tàu
1938,D1938.mp4,đầu xuôi đuôi lọt
1939,D1939.mp4,đấu tranh
1940,D1940.mp4,đấu vật
1941,D1941.mp4,đầy
1942,D1942.mp4,đầy đủ
1943,D1943.mp4,đầy tớ
1945,D1945.mp4,đen láy (như đen nhánh)
1946,D1946.mp4,đen láy (như đen nhánh)
1944,D1944.mp4,đẩy
1947,D1947.mp4,đen láy (như đen nhánh)
1948,D1948.mp4,đèn báo giao thông
1951,D1951.mp4,đèn điện
1950,D1950.mp4,đèn báo giao thông
1949,D1949.mp4,đèn báo giao thông
1953,D1953.mp4,đèn điện
1954,D1954.mp4,đèn đỏ
1956,D1956.mp4,đèn pin
1955,D1955.mp4,đèn lồng
1957,D1957.mp4,đèn pin
1959,D1959.mp4,đèn vàng
1958,D1958.mp4,đèn pin
1960,D1960.mp4,đèn vàng
1961,D1961.mp4,đèn vàng
1962,D1962.mp4,đèn xanh
1964,D1964.mp4,đèn xanh
1952,D1952.mp4,đèn điện
1967,D1967.mp4,đèo Hải Vân
1968,D1968.mp4,đèo Hải Vân
1969,D1969.mp4,đèo
1966,D1966.mp4,đèo Hải Vân
1970,D1970.mp4,đẹp đẽ (như đẹp)
1963,D1963.mp4,đèn xanh
1971,D1971.mp4,đẹp mê hồn
1965,D1965.mp4,đeo kính
1972,D1972.mp4,để (đặt)
1974,D1974.mp4,đề-ca-mét vuông (dam2)
1973,D1973.mp4,đề-ca-mét (dam)
1975,D1975.mp4,đề nghị
1976,D1976.mp4,đề nghị
1979,D1979.mp4,đề-xi-mét (dm)
1977,D1977.mp4,đề nghị
1978,D1978.mp4,đề tài
1980,D1980.mp4,đề-xi-mét khối (dm3)
1981,D1981.mp4,đề-xi-mét vuông (dm2)
1982,D1982.mp4,đếm
1983,D1983.mp4,đền
1984,D1984.mp4,Đền Hùng
1985,D1985.mp4,đều đặn
1986,D1986.mp4,đi
1987,D1987.mp4,đi học
1988,D1988.mp4,đĩa
1990,D1990.mp4,địa cầu
1991,D1991.mp4,địa đạo Củ Chi
1992,D1992.mp4,địa điểm
1993,D1993.mp4,địa lí
1994,D1994.mp4,đích
1996,D1996.mp4,tấm lòng
1995,D1995.mp4,điểm ở giữa đoạn thẳng
1997,D1997.mp4,điện
1998,D1998.mp4,điện
1999,D1999.mp4,điện
2000,D2000.mp4,Điện Biên Phủ
2001,D2001.mp4,điện thoại
2005,D2005.mp4,điều phối
1989,D1989.mp4,đĩa DVD
2002,D2002.mp4,điêu khắc
2006,D2006.mp4,điều phối
2004,D2004.mp4,quả điều
2007,D2007.mp4,điều hòa
2009,D2009.mp4,điều khiển
2008,D2008.mp4,điều hòa
2010,D2010.mp4,điều kiện
2003,D2003.mp4,quả điều
2012,D2012.mp4,điều trị
2013,D2013.mp4,đinh
2011,D2011.mp4,điều tra
2014,D2014.mp4,đỉnh
2015,D2015.mp4,đỉnh núi
2016,D2016.mp4,định vị
2017,D2017.mp4,đo
2018,D2018.mp4,đoàn cải lương
2019,D2019.mp4,đoàn thanh niên
2020,D2020.mp4,đoàn tụ
2021,D2021.mp4,đoán
2022,D2022.mp4,đoạn thẳng
2023,D2023.mp4,đoạn thơ
2024,D2024.mp4,đoạn văn
2025,D2025.mp4,đọc sách
2026,D2026.mp4,đón
2027,D2027.mp4,đón tiếp
2028,D2028.mp4,đóng cửa
2029,D2029.mp4,đóng dấu
2030,D2030.mp4,đóng góp
2031,D2031.mp4,đô thị
2032,D2032.mp4,đồ chơi
2034,D2034.mp4,đồ dùng học tập
2033,D2033.mp4,đồ dùng dạy học
2035,D2035.mp4,độc hại
2036,D2036.mp4,đôi dép
2038,D2038.mp4,đối diện
2037,D2037.mp4,đổi
2039,D2039.mp4,đối tượng
2040,D2040.mp4,nhập ngũ
2041,D2041.mp4,nhập ngũ
2042,D2042.mp4,nhập ngũ
2045,D2045.mp4,Đông Nam
2044,D2044.mp4,đồn công an
2046,D2046.mp4,Đông Nam Á
2043,D2043.mp4,đội trưởng
2047,D2047.mp4,đồng bằng
2048,D2048.mp4,đồng hồ
2049,D2049.mp4,Đồng Nai
2051,D2051.mp4,đổ nước
2050,D2050.mp4,Đồng Tháp Mười
2052,D2052.mp4,độc lập
2053,D2053.mp4,đôi chân
2054,D2054.mp4,đôi tay
2056,D2056.mp4,đối thoại
2055,D2055.mp4,đổi mới
2058,D2058.mp4,đối xứng
2057,D2057.mp4,đối xử
2059,D2059.mp4,đội thiếu niên
2060,D2060.mp4,trống (không có gì)
2061,D2061.mp4,Đông Dương
2063,D2063.mp4,Đông Timor (nước Đông Timor)
2062,D2062.mp4,đông lạnh
2064,D2064.mp4,đồng bào
2065,D2065.mp4,đồng lúa
2066,D2066.mp4,đồng phục
2068,D2068.mp4,đồng phục
2067,D2067.mp4,đồng phục
2069,D2069.mp4,đồng ruộng
2070,D2070.mp4,đồng tiền
2072,D2072.mp4,nhiệt độ
2071,D2071.mp4,rơm rớm
2073,D2073.mp4,động cơ
2074,D2074.mp4,tác động
2075,D2075.mp4,động viên
2077,D2077.mp4,đợi
2076,D2076.mp4,đợi
2078,D2078.mp4,đợi
2079,D2079.mp4,đơn giản
2081,D2081.mp4,tính
2080,D2080.mp4,dung tích
2082,D2082.mp4,đỡ
2083,D2083.mp4,đua ngựa
2084,D2084.mp4,đua thuyền
2086,D2086.mp4,đũa
2087,D2087.mp4,đun nấu
2085,D2085.mp4,đua xe máy
2088,D2088.mp4,đuốc
2089,D2089.mp4,đuôi
2090,D2090.mp4,sa thải
2092,D2092.mp4,đứng nghiêm
2091,D2091.mp4,đưa đón
2093,D2093.mp4,đựng
2096,D2096.mp4,đường cao
2094,D2094.mp4,đường biên giới
2095,D2095.mp4,đường bộ
2097,D2097.mp4,đường chéo
2098,D2098.mp4,đường hàng không
2100,D2100.mp4,đường kính
2101,D2101.mp4,đường Nguyễn Huệ
2099,D2099.mp4,đường hầm
2102,D2102.mp4,đường sắt
2103,D2103.mp4,đường thẳng
2104,D2104.mp4,đường thuỷ
2107,D2107.mp4,e thẹn
2106,D2106.mp4,e thẹn
2105,D2105.mp4,đường tròn
2108,D2108.mp4,e thẹn
2109,D2109.mp4,em dâu
2110,D2110.mp4,em gái
2112,D2112.mp4,em rể
2111,D2111.mp4,em rể
2113,D2113.mp4,em rể
2114,D2114.mp4,em trai
2115,D2115.mp4,em trai
2117,D2117.mp4,em út
2116,D2116.mp4,em trai
2118,D2118.mp4,email
2119,D2119.mp4,Ê Đê
2120,D2120.mp4,ế ẩm
2121,D2121.mp4,Ê-ti-ô-pi-a (nước Ê-ti-ô-pi-a)
2122,D2122.mp4,ga tàu
2123,D2123.mp4,ga tàu
2124,D2124.mp4,ga tàu
2125,D2125.mp4,gà mái
2127,D2127.mp4,gà tây
2126,D2126.mp4,gà rừng
2129,D2129.mp4,gai
2128,D2128.mp4,gà trống
2130,D2130.mp4,gãi đầu gãi tai
2131,D2131.mp4,gan
2132,D2132.mp4,gan dạ
2133,D2133.mp4,gan lì
2134,D2134.mp4,gang tay
2135,D2135.mp4,gánh
2136,D2136.mp4,gạo
2137,D2137.mp4,gạo
2138,D2138.mp4,gạo
2139,D2139.mp4,gạo nếp
2140,D2140.mp4,gãy chân
2141,D2141.mp4,gãy tay
2142,D2142.mp4,gáy
2143,D2143.mp4,gặm cỏ
2144,D2144.mp4,gặm xương (con chó gặm xương)
2145,D2145.mp4,gắn bó
2147,D2147.mp4,gắp thức ăn
2146,D2146.mp4,găng tay
2149,D2149.mp4,gặt lúa
2150,D2150.mp4,gần gũi
2151,D2151.mp4,gấp giấy
2152,D2152.mp4,gấp quần áo
2153,D2153.mp4,gật đầu
2154,D2154.mp4,gật gù
2155,D2155.mp4,gầy (miền Nam: ốm)
2156,D2156.mp4,gầy (miền Nam: ốm)
2158,D2158.mp4,gậy của người già
2157,D2157.mp4,gầy (miền Nam: ốm)
2148,D2148.mp4,gặp gỡ
2159,D2159.mp4,ghé thăm
2160,D2160.mp4,ghép hình
2161,D2161.mp4,ghi chép
2164,D2164.mp4,ghi nhớ
2162,D2162.mp4,ghi chú
2163,D2163.mp4,ghi hình
2166,D2166.mp4,giả bộ (giống giả vờ)
2167,D2167.mp4,giả mạo
2168,D2168.mp4,giả sử
2169,D2169.mp4,giá sách
2165,D2165.mp4,Gia Lai
2170,D2170.mp4,giai đoạn
2172,D2172.mp4,giảm
2171,D2171.mp4,giải thích
2173,D2173.mp4,giám sát
2174,D2174.mp4,giàn mướp
2175,D2175.mp4,giao hàng
2176,D2176.mp4,giao thông
2177,D2177.mp4,giao thông
2178,D2178.mp4,giã
2179,D2179.mp4,giá trị
2180,D2180.mp4,giá trị
2181,D2181.mp4,giá trị
2183,D2183.mp4,giá trị phần trăm
2184,D2184.mp4,giá trị phần trăm
2186,D2186.mp4,giải lao
2185,D2185.mp4,giá trị tuyệt đối
2187,D2187.mp4,giải quyết
2188,D2188.mp4,giải vô địch
2189,D2189.mp4,giám đốc
2182,D2182.mp4,giá trị phần trăm
2190,D2190.mp4,giám khảo
2191,D2191.mp4,gian khổ
2192,D2192.mp4,giàn khoan
2193,D2193.mp4,giàn nho
2194,D2194.mp4,gián tiếp
2197,D2197.mp4,giao hoán
2198,D2198.mp4,giao lưu
2199,D2199.mp4,giao thừa
2200,D2200.mp4,giao tiếp
2195,D2195.mp4,gián tiếp
2201,D2201.mp4,giao tiếp
2202,D2202.mp4,giao tiếp
2203,D2203.mp4,giáo dục
2204,D2204.mp4,giáo sĩ
2205,D2205.mp4,giàu có
2206,D2206.mp4,giấc ngủ
2196,D2196.mp4,gián tiếp
2208,D2208.mp4,giận dỗi
2210,D2210.mp4,giật mình
2211,D2211.mp4,giầy ba ta
2212,D2212.mp4,giầy dép
2209,D2209.mp4,giận dữ
2213,D2213.mp4,giầy thể thao
2207,D2207.mp4,giẫm
2214,D2214.mp4,giấy
2215,D2215.mp4,giấy
2217,D2217.mp4,giấy ăn
2218,D2218.mp4,giấy ăn
2219,D2219.mp4,giấy ăn
2216,D2216.mp4,giấy
2220,D2220.mp4,giấy màu
2221,D2221.mp4,giấy màu
2222,D2222.mp4,giấy màu
2223,D2223.mp4,giấy nháp
2224,D2224.mp4,giấy nháp
2225,D2225.mp4,giấy nháp
2226,D2226.mp4,giấy tờ
2227,D2227.mp4,giẻ lau
2228,D2228.mp4,gieo xúc xắc
2230,D2230.mp4,giết
2229,D2229.mp4,giếng nước
2231,D2231.mp4,gió Lào
2232,D2232.mp4,giỏi
2234,D2234.mp4,giọng nói
2233,D2233.mp4,giọng ca
2235,D2235.mp4,giông bão
2236,D2236.mp4,giống nhau
2237,D2237.mp4,giơ tay
2239,D2239.mp4,giới thiệu
2240,D2240.mp4,giúp đỡ
2238,D2238.mp4,giới hạn
2241,D2241.mp4,giúp đỡ
2242,D2242.mp4,giúp đỡ
2243,D2243.mp4,giường
2245,D2245.mp4,góc bếp
2244,D2244.mp4,góc bẹt
2246,D2246.mp4,góc học tập
2247,D2247.mp4,góc nhọn
2249,D2249.mp4,góc vuông
2248,D2248.mp4,góc tù
2250,D2250.mp4,góc vườn
2251,D2251.mp4,gói (đgt)
2252,D2252.mp4,gói
2254,D2254.mp4,gọn gàng
2253,D2253.mp4,gọi
2255,D2255.mp4,góp ý
2256,D2256.mp4,gọt bút chì (cái)
2257,D2257.mp4,gọt bút chì
2258,D2258.mp4,gỗ
2259,D2259.mp4,gỗ
2260,D2260.mp4,gỗ
2261,D2261.mp4,gốm sứ
2262,D2262.mp4,gợi ý
2266,D2266.mp4,gương
2265,D2265.mp4,gửi thư
2263,D2263.mp4,gửi
2264,D2264.mp4,gửi quà
2267,D2267.mp4,gương mặt
2270,D2270.mp4,Hà Lan (nước Hà Lan)
2268,D2268.mp4,gương mẫu
2269,D2269.mp4,Hà Giang
2271,D2271.mp4,Hạ Long
2272,D2272.mp4,hài hước
2273,D2273.mp4,Hải Dương
2275,D2275.mp4,hàm răng
2274,D2274.mp4,hải đảo
2276,D2276.mp4,hạn hán
2277,D2277.mp4,hàng chục
2278,D2278.mp4,hàng chục nghìn
2279,D2279.mp4,hàng chục triệu
2281,D2281.mp4,hàng đơn vị
2282,D2282.mp4,hàng ngang
2283,D2283.mp4,hàng nghìn
2284,D2284.mp4,hàng trăm
2285,D2285.mp4,hàng trăm nghìn
2286,D2286.mp4,hàng triệu
2287,D2287.mp4,hàng xóm
2288,D2288.mp4,hành động
2289,D2289.mp4,hành lang
2290,D2290.mp4,hành quân
2292,D2292.mp4,hành quân
2291,D2291.mp4,hành quân
2280,D2280.mp4,hàng dọc
2293,D2293.mp4,hành tinh
2294,D2294.mp4,hành vi
2295,D2295.mp4,hát ru
2296,D2296.mp4,hạt
2297,D2297.mp4,hạt cườm
2298,D2298.mp4,hạt lạc
2299,D2299.mp4,hạt lúa
2300,D2300.mp4,hạt tiêu
2301,D2301.mp4,hăng hái
2302,D2302.mp4,hằng đẳng thức
2303,D2303.mp4,hắt hơi
2304,D2304.mp4,Hậu Giang
2305,D2305.mp4,hậu quả
2307,D2307.mp4,héc-tô-gam (hg)
2308,D2308.mp4,héc-tô-gam (hg)
2309,D2309.mp4,héc-tô-gam (hg)
2310,D2310.mp4,héc-tô-mét (hm)
2306,D2306.mp4,héc-ta (ha)
2312,D2312.mp4,héc-tô-mét (hm)
2311,D2311.mp4,héc-tô-mét (hm)
2313,D2313.mp4,héc-tô-mét vuông (hm2)
2314,D2314.mp4,héc-tô-mét vuông (hm2)
2315,D2315.mp4,héc-tô-mét vuông (hm2)
2316,D2316.mp4,héo
2317,D2317.mp4,hét (giống la)
2318,D2318.mp4,hệ thống
2320,D2320.mp4,hệ thống
2319,D2319.mp4,hệ thống
2321,D2321.mp4,hi sinh
2322,D2322.mp4,hi sinh
2323,D2323.mp4,hi sinh
2324,D2324.mp4,hi vọng
2325,D2325.mp4,hi vọng
2326,D2326.mp4,hi vọng
2327,D2327.mp4,hiện đại
2328,D2328.mp4,hiện nay
2329,D2329.mp4,hiểu
2331,D2331.mp4,hiểu
2330,D2330.mp4,hiểu
2333,D2333.mp4,hiệu thuốc
2336,D2336.mp4,hình
2335,D2335.mp4,hiệu cầm đồ
2337,D2337.mp4,hình bình hành
2338,D2338.mp4,hình cầu
2339,D2339.mp4,hình chiếu
2332,D2332.mp4,hiếu thảo
2340,D2340.mp4,hình dáng
2334,D2334.mp4,hiệu (Toán học)
2341,D2341.mp4,hình elip
2343,D2343.mp4,hình hộp chữ nhật
2342,D2342.mp4,hình học
2344,D2344.mp4,hình lập phương
2345,D2345.mp4,hình phạt
2348,D2348.mp4,hình tứ giác
2349,D2349.mp4,hình vẽ
2346,D2346.mp4,hình thang
2350,D2350.mp4,hoa
2351,D2351.mp4,hoa
2352,D2352.mp4,hoa
2354,D2354.mp4,hoa đào
2353,D2353.mp4,hoa cúc
2355,D2355.mp4,hoa hồng
2347,D2347.mp4,hình trụ
2356,D2356.mp4,hoa lay ơn
2357,D2357.mp4,hoa sen
2358,D2358.mp4,hoa sen
2359,D2359.mp4,hoa sen
2360,D2360.mp4,hòa bình
2362,D2362.mp4,họa sỹ
2363,D2363.mp4,hoàn thành
2365,D2365.mp4,hoàng đế
2361,D2361.mp4,hòa nhập
2364,D2364.mp4,hoán vị
2366,D2366.mp4,hoàng hôn
2367,D2367.mp4,Hoàng tử
2369,D2369.mp4,hoạt động
2368,D2368.mp4,hoảng sợ
2370,D2370.mp4,hoạt hình
2371,D2371.mp4,hoạt hình
2372,D2372.mp4,hoạt hình
2373,D2373.mp4,học giỏi
2375,D2375.mp4,học trung bình
2374,D2374.mp4,học sinh Miền Nam
2376,D2376.mp4,hỏi han
2377,D2377.mp4,hòn đá
2380,D2380.mp4,học kém
2378,D2378.mp4,hót rác
2379,D2379.mp4,học bổng
2381,D2381.mp4,học nhóm
2384,D2384.mp4,học trò
2382,D2382.mp4,học phí
2383,D2383.mp4,học tập
2385,D2385.mp4,hỏi
2386,D2386.mp4,hỏi
